BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
2369.23,7.231333333333333,12.066666666666668,14.445333333333332,12.701,92.234,2045.8166666666664,97.27533333333334,137.0
2369.44,7.891666666666667,12.053333333333336,15.548,12.701,91.436,2044.8666666666668,95.19933333333331,122.0
2369.79,9.424333333333331,11.930333333333332,13.844,12.701,91.15466666666669,2045.18,93.66666666666669,118.0
2370.35,12.1095,12.175,14.988,19.31,92.2415,2045.46,90.9815,130.0
2370.54,11.480666666666666,11.348999999999998,14.482333333333337,19.31,91.71633333333334,2045.14,91.61066666666666,140.0
2371.06,11.134666666666666,11.499666666666668,14.507333333333332,18.399,92.34966666666666,2045.1766666666665,91.95666666666666,113.0
2371.37,11.291,12.14,12.854,18.399,92.112,2047.36,91.8,108.0
2371.56,10.9615,12.3745,13.06,18.399,91.325,2046.89,92.1295,100.0
2371.89,10.528,12.302499999999998,12.345,18.399,91.2215,2044.86,92.563,99.0
2372.1,10.697,12.4265,14.5155,18.04,92.8075,2045.22,92.3945,103.0
2372.46,9.363,12.243,13.7205,18.04,91.319,2046.77,93.728,111.0
2372.71,8.875,12.233,13.026,18.04,91.35,2044.74,94.216,105.0
2373.18,10.72,12.389,13.4965,22.757,92.5725,2045.28,92.371,99.0
2373.47,12.4175,12.441,13.869,22.757,91.46,2044.63,90.6735,101.0
2374.04,12.2035,12.2665,15.8645,22.778,91.919,2044.74,90.8875,107.0
2374.39,11.249666666666664,12.523666666666664,14.201333333333332,22.778,92.24233333333332,2044.98,91.84133333333334,125.0
2374.6,10.8365,12.5005,15.050999999999998,22.778,91.404,2045.82,92.2545,112.0
2374.94,11.2655,12.5505,13.543500000000002,22.778,91.7205,2044.27,91.8255,104.0
2375.16,11.8875,12.50575,15.22175,19.81,92.2985,2045.22,91.20375,93.0
2375.49,10.8555,12.441,13.8465,19.81,91.3175,2045.46,92.236,102.0
2375.72,10.5995,12.4175,14.9995,19.81,92.1955,2047.48,92.4915,119.0
2376.35,9.037,12.339,14.603,20.423,91.304,2044.63,94.054,119.0
2377.62,11.0225,12.58925,15.7555,25.857,91.404,2045.99,92.0685,100.0
2377.79,12.880666666666665,13.061,15.283,25.857,92.303,2043.83,90.21066666666668,100.0
2378.22,11.978,13.002,13.862,22.176,91.365,2045.58,91.114,109.0
2378.72,11.12375,12.52075,14.68575,22.176,92.1305,2045.31,91.96725,96.0
2379.02,10.467,12.52,14.2855,16.469,92.1,2045.81,92.624,89.0
2379.19,5.865,12.2845,13.851,16.469,92.3405,2045.46,97.226,100.0
2379.56,9.486,12.363,13.4,16.469,91.315,2046.05,93.605,92.0
2379.79,9.8785,12.6035,13.09,16.469,91.61,2046.77,93.2125,91.0
2380.19,10.75,13.035,10.964,20.312,91.12,2045.7,92.341,92.0
2380.46,11.805,13.253333333333332,9.696,20.312,91.888,2044.07,91.286,92.0
2380.79,12.122333333333332,12.792333333333332,11.001666666666663,20.312,93.44333333333331,2046.25,90.969,86.0
2380.98,11.646,12.473,11.652,21.447,90.8965,2044.98,91.445,95.0
2381.31,11.333,12.525,11.036,21.447,92.218,2045.935,91.758,105.0
2381.5,11.326666666666668,12.335,10.497,21.447,92.119,2045.14,91.76466666666666,125.0
2382.02,10.951666666666668,12.313,10.922333333333334,18.669,90.962,2044.9033333333332,92.13966666666666,107.0
2382.87,11.243,12.6795,7.909499999999999,18.669,93.727,2046.35,91.848,86.0
2383.06,8.598400000000002,12.401,11.2958,18.862,92.7152,2046.052,94.4926,100.0
2383.24,11.3415,12.2945,10.291,18.862,92.2115,2044.27,91.75,111.0
2383.81,10.715,12.235,14.521,18.862,91.9715,2044.03,92.376,102.0
2384.13,11.6875,12.322,11.3925,14.311,93.3515,2044.86,91.4035,103.0
2384.71,11.618,12.534,11.281333333333334,14.311,93.31533333333334,2041.93,91.47333333333334,88.0
2384.95,11.037333333333336,12.454333333333333,10.615,15.873,91.356,2045.736666666667,92.05366666666669,97.0
2385.54,9.9525,12.3875,10.6685,15.873,91.193,2046.29,93.1385,111.0
2386.33,9.135,12.206,11.492,15.505,91.47,2045.04,93.956,150.0
2386.58,9.024,12.2575,10.9825,15.505,91.596,2045.58,94.067,141.0
2386.98,9.366,12.409,10.249,19.9,92.279,2045.46,93.725,129.0
2387.23,9.9525,12.509,12.0185,19.9,91.415,2046.65,93.1385,127.0
2387.65,10.925333333333333,12.728,11.179666666666668,19.9,90.521,2047.24,92.16633333333334,110.0
2387.85,10.633666666666668,12.463,11.456333333333331,20.610666666666663,92.18133333333331,2044.98,92.45733333333334,111.0
2388.21,10.5285,12.4405,8.600000000000001,22.032,91.8435,2045.7,92.5625,123.0
2388.42,10.828,12.613,12.7345,22.032,90.392,2046.65,92.263,124.0
2388.73,11.2605,12.551,9.1495,22.032,92.551,2045.34,91.8305,105.0
2389.16,10.124,12.329,10.689666666666668,18.05,91.84433333333334,2046.4466666666667,92.967,85.0
2389.45,9.711,12.315666666666669,11.309333333333331,18.05,92.24966666666668,2046.77,93.38,91.0
2389.64,9.639,12.457,10.241,18.05,91.7965,2044.63,93.452,101.0
2390.0,5.855,12.353,12.003,15.009,91.777,2045.58,97.236,113.0
2390.23,10.496,12.677499999999998,9.9795,15.009,91.094,2045.82,92.595,109.0
2390.83,10.627333333333334,12.932333333333332,10.054333333333334,21.879,93.90366666666668,2047.6,92.464,113.0
2391.1,12.4605,13.03065625,10.11534375,21.879,92.0371875,2044.8296875,90.63075,133.0
2391.2,11.274333333333333,12.636666666666663,10.03,21.879,91.584,2045.1033333333328,91.81666666666666,130.0
2391.44,11.017,12.265,11.307,21.879,91.90066666666668,2046.53,92.07433333333331,127.0
2392.29,10.7325,12.357,11.43,14.736,92.0525,2044.03,92.359,113.0
2392.45,10.055,12.447666666666668,12.014,14.736,91.95966666666668,2045.5366666666664,93.036,126.0
2392.95,10.137333333333332,12.861666666666666,12.460333333333333,16.285,91.84866666666666,2044.3866666666663,92.95366666666666,100.0
2393.48,10.037,12.4695,13.5225,16.285,91.7835,2045.22,93.0545,98.0
2394.04,8.795000000000002,12.4145,11.891,19.036,92.1155,2044.63,94.296,132.0
2394.44,9.098,12.278,11.817,19.036,90.856,2046.77,93.993,124.0
2394.72,8.478,12.276,10.466,22.502,92.102,2044.74,94.613,141.0
2395.21,8.561,12.319,11.591,22.502,92.072,2047.24,94.53,119.0
2396.7,11.184,12.298666666666668,11.813333333333333,19.871,92.85466666666667,2046.0533333333333,91.907,151.0
2397.14,10.927962962962964,12.235851851851852,10.272925925925929,19.871,91.53914814814814,2045.678148148148,92.16307407407406,133.0
2397.16,8.177685363304628,11.945333333333332,6.673333333333333,19.871,93.14266666666668,2030.236666666667,101.34466666666668,137.0
2397.49,6.662,11.932,10.387333333333332,19.871,91.96133333333334,2027.62,97.04,125.0
2397.7,9.167475,11.9692,10.679675,19.871,90.984325,2028.2175,94.651775,111.0
2397.83,8.696000000000002,11.933,8.8965,19.871,91.8815,2029.52,95.431,126.0
2398.02,9.6245,12.005,10.6385,16.246499999999997,93.111,2028.33,94.5025,126.0
2398.5,10.934,12.118307692307694,13.044384615384615,12.622000000000002,90.80084615384617,2028.918461538461,93.19346153846152,107.0
2398.99,11.147,12.071,11.228,12.622,92.237,2029.28,92.981,113.0
2400.08,9.318333333333332,12.364,9.179,19.104,91.795,2030.59,94.809,98.0
2400.42,10.888,12.4155,10.832,19.104,91.2065,2029.05,93.2395,102.0
2400.98,11.178,12.059,10.2665,19.104,91.917,2029.4,92.9495,101.0
2401.08,9.4675,12.055,11.2055,19.723,91.1505,2029.105,94.6595,115.0
2401.4,8.306000000000001,12.3855,12.526,19.723,91.365,2027.98,95.821,118.0
2401.91,10.713333333333331,12.308333333333332,11.933666666666667,19.723,91.74933333333333,2029.2866666666669,93.414,133.0
2402.77,9.2375,12.0215,12.7865,16.578,90.5095,2028.57,94.8895,121.0
2403.22,11.015,12.237,13.795,23.414,92.617,2029.05,93.113,98.0
2403.5,11.59126923076923,12.356884615384615,12.667038461538462,23.414,91.86426923076922,2028.3715384615384,92.53607692307692,108.0
2403.72,10.445666666666666,12.203666666666669,14.743666666666668,23.414,91.275,2029.6,93.68233333333336,116.0
2403.94,10.829333333333333,12.325666666666663,14.777666666666669,23.414,91.96,2028.73,93.298,127.0
