MD,TVD,RPMA,WOBA,ROPA
2997.426,2796.3596,135.0,8.9021225,6.55
2997.427,2541.5593,169.0,17.42702,33.55543
2997.477,2541.5593,169.0,17.42702,33.55543
2997.501,2796.4036,135.0,8.9021225,6.55
2997.526,2796.4119,135.0,8.9021225,6.55
2997.543,2671.794,256.78,3.2223034,4.87
2997.551,2796.426,135.0,8.9021225,6.55
2997.552,2541.6345,169.3,17.35898,33.476185
2997.568,2671.8184,256.78,3.2223034,4.87
2997.593,2671.8308,256.78,3.2223034,4.87
2997.618,2671.848,256.78,3.2223034,4.87
2997.643,2671.865,256.78,3.2223034,4.87
2997.651,2796.489,135.0,8.9021225,6.55
2997.668,2671.897,256.78,3.2223034,4.87
2997.701,2796.5205,135.0,8.9021225,6.55
2997.718,2671.936,256.78,3.2223034,4.87
2997.726,2796.5327,135.0,8.9021225,6.55
2997.751,2796.546,135.0,8.9021225,6.55
2997.768,2671.973,256.78,3.2223034,4.87
2997.776,2796.5588,135.0,8.9021225,6.55
2997.777,2541.7095,169.58,16.814669,34.603943
2997.793,2671.9973,256.78,3.2223034,4.87
2997.801,2796.573,135.0,8.9021225,6.55
2997.818,2672.0068,256.78,3.2223034,4.87
2997.826,2796.5852,135.0,8.9021225,6.55
2997.843,2672.0415,256.78,3.2223034,4.87
2997.851,2796.6025,135.0,8.9021225,6.55
2997.852,2541.785,169.59,16.569729,36.344353
2997.876,2796.6113,135.0,8.9021225,6.55
2997.877,2541.785,169.59,16.569729,36.344353
2997.893,2672.0657,256.78,3.2223034,4.87
2997.918,2672.097,256.78,3.2223034,4.87
2997.927,2541.785,169.59,16.569729,36.344353
2997.943,2672.1147,256.78,3.2223034,4.87
2997.951,2796.655,135.0,8.9021225,6.55
2997.976,2796.6733,135.0,8.9021225,6.55
2997.993,2672.5876,273.65,3.2426977,5.23
2998.001,2796.6829,135.0,8.738968,7.04
2998.018,2672.181,273.65,3.2426977,5.23
2998.026,2796.7048,135.0,8.738968,7.04
2998.043,2672.1965,273.65,3.2426977,5.23
2998.052,2541.86,169.39,15.984595,38.1762
